ephys_roi_id,asset_id,path,size,sha256,content_url
1388484157,0e75fdfa-424e-4897-a507-f803ffd82cf2,sourcedata/raw/sub-1383440043/sub-1383440043_ses-1388484157_icephys.nwb,95749484,f82e656b86941c13c4a7f465915741898115c49fa651cff275d2d59b2e717107,https://dandiarchive.s3.amazonaws.com/blobs/096/61b/09661b05-133f-4878-953e-5c1c994fd881
1408382056,da35cac0-8090-4a63-98e4-b351a23665cd,sourcedata/raw/sub-1404100099/sub-1404100099_ses-1408382056_icephys.nwb,50955372,e5905079dc6212d2f6a1280b28b1ec9cf80213d4a9c65705f760a88e688b61c2,https://dandiarchive.s3.amazonaws.com/blobs/191/2ed/1912ed8c-8b80-480d-b10f-3de3393dc2f1
1408383903,f9bc7c74-d1c1-432c-8cd6-93ad78fbbf75,sourcedata/raw/sub-1404100099/sub-1404100099_ses-1408383903_icephys.nwb,68095578,56483d87c1a88933a34048b82620806f02374cd33359db652f38425357200d38,https://dandiarchive.s3.amazonaws.com/blobs/70c/285/70c2852b-2dc0-4fc8-99b2-c452847942ea
1408386647,5a8697a7-b774-49c3-9ed7-275efb08cb39,sourcedata/raw/sub-1404100099/sub-1404100099_ses-1408386647_icephys.nwb,44272027,ef6adfafbdc5a1eeae4276de2b9ebb87f912a59851d391c736d5cf97de1b27d2,https://dandiarchive.s3.amazonaws.com/blobs/262/a00/262a007a-da87-420a-892f-565dfc4ad627
1408387866,5cd305f3-e5bb-4555-b582-6eb20bb7863d,sourcedata/raw/sub-1404100099/sub-1404100099_ses-1408387866_icephys.nwb,67776611,63d1bd3d7bcc481e2b97121a735e0b504cfba2928c6314a5f232eadbc20452fc,https://dandiarchive.s3.amazonaws.com/blobs/f52/a9c/f52a9c3a-19b4-460b-af9e-5ee2321943f3
1408391640,4effd805-5516-4def-933c-150c88ba76e8,sourcedata/raw/sub-1404100099/sub-1404100099_ses-1408391640_icephys.nwb,37841802,2914a847d04c3749e02d253814d8e01bea5ad253b8f8450fc3b28e8bc49ca01a,https://dandiarchive.s3.amazonaws.com/blobs/2a0/358/2a0358a6-ea0e-423f-b812-c0c07f45eb85
1408392699,2267c9d5-d2ee-4be6-9983-ea75875a6078,sourcedata/raw/sub-1404100099/sub-1404100099_ses-1408392699_icephys.nwb,31650029,0ebc1f4190d8df784bede4ee80bd90097245e326ccfd326198f437a442edf4a9,https://dandiarchive.s3.amazonaws.com/blobs/f4f/ada/f4fada97-47f8-497c-b5c2-9afe39339544
1408393162,05ec4789-bc2d-4a6d-8fb8-a07a00933d99,sourcedata/raw/sub-1404100099/sub-1404100099_ses-1408393162_icephys.nwb,54603360,4e125176ef91c12ea63eec502e6f1450d41e2836b86bb969ac814936ea4500b4,https://dandiarchive.s3.amazonaws.com/blobs/dfd/2d1/dfd2d1eb-149b-4b14-9f22-da89d3bdd040
1424080835,45a04249-5b71-4173-bd26-15b874848663,sourcedata/raw/sub-1418766536/sub-1418766536_ses-1424080835_icephys.nwb,66472904,5e16528f8fe6ac4190e76e03cf76b71cc0e6e59fd4c997545ec79f65458a2f74,https://dandiarchive.s3.amazonaws.com/blobs/75d/207/75d20786-ed51-45e4-99ad-273fb9ed6407
1424309426,da0fabce-247b-4968-b572-367ca59f4bff,sourcedata/raw/sub-1418766536/sub-1418766536_ses-1424309426_icephys.nwb,63791790,805ec07cb0d37b6737df27356851df31417672b96c7458874fa0b0b4871c6cb5,https://dandiarchive.s3.amazonaws.com/blobs/5f8/c71/5f8c7150-43d4-489b-ba9d-1a082b93e23a
1425620581,f70d836d-b329-4ddd-8599-fdaacd77808d,sourcedata/raw/sub-1418765416/sub-1418765416_ses-1425620581_icephys.nwb,65521762,9055ade51e9bd40db2c4cde269e01817492ca22ba7d1d6f8cf20930398e07ee1,https://dandiarchive.s3.amazonaws.com/blobs/54b/3ec/54b3ec87-ae16-4126-96df-2b141de79fe8
1425639343,400ea58c-53a3-436f-a512-b8df296abac4,sourcedata/raw/sub-1418765416/sub-1418765416_ses-1425639343_icephys.nwb,59497040,ff550d90f0e9dd3d54914f76769f856bc6602f94886a2e9017c11092d205ca2c,https://dandiarchive.s3.amazonaws.com/blobs/e1c/8c8/e1c8c87e-cc30-468d-ad83-58b8f3278be1
1425640014,338d3d1b-7540-4c31-8861-bf618e3e3c74,sourcedata/raw/sub-1418765416/sub-1418765416_ses-1425640014_icephys.nwb,57653577,6f9686c38df2fd2016058aa9c756ae2d9277a45129a3ba3fb534dfa1a039346a,https://dandiarchive.s3.amazonaws.com/blobs/4b7/4d9/4b74d91c-4db5-483d-946d-e816c1c856e8
1425913975,a670a052-811b-4217-9196-5c5b19d22a4c,sourcedata/raw/sub-1420617066/sub-1420617066_ses-1425913975_icephys.nwb,54537952,8c3149fa85ba5155278e3858da8655881abe952b2ceee47ae02142cc8bf60341,https://dandiarchive.s3.amazonaws.com/blobs/3b7/993/3b7993e7-081d-4bbd-9ce2-96fb856772b5
